# data to see the effect of the paramenter N_tilde on the population
# size in simulations with dynamic population
#
# N_tilde: constant at 10000
# fitness: static increasing
# number of genotipic classes: 4
# 
t,N_tile,N
32.36278264764841,10000,10090.0
32.38278264764841,10000,10115.0
32.402782647648415,10000,10132.0
32.42278264764842,10000,10140.0
32.44278264764842,10000,10188.0
32.462782647648424,10000,10172.0
32.48278264764843,10000,10180.0
32.50278264764843,10000,10159.0
32.522782647648434,10000,10119.0
32.54278264764844,10000,10151.0
32.56278264764844,10000,10163.0
32.58278264764844,10000,10147.0
32.602782647648446,10000,10171.0
32.62278264764845,10000,10178.0
32.64278264764845,10000,10179.0
32.662782647648456,10000,10176.0
32.68278264764846,10000,10198.0
32.70278264764846,10000,10219.0
32.722782647648465,10000,10203.0
32.74278264764847,10000,10212.0
32.76278264764847,10000,10212.0
32.782782647648474,10000,10221.0
32.80278264764848,10000,10224.0
32.82278264764848,10000,10206.0
32.842782647648484,10000,10210.0
32.86278264764849,10000,10192.0
32.88278264764849,10000,10193.0
32.90278264764849,10000,10178.0
32.922782647648496,10000,10171.0
32.9427826476485,10000,10184.0
32.9627826476485,10000,10200.0
32.982782647648506,10000,10174.0
33.00278264764851,10000,10146.0
33.02278264764851,10000,10133.0
33.042782647648515,10000,10110.0
33.06278264764852,10000,10108.0
33.08278264764852,10000,10093.0
33.102782647648525,10000,10085.0
33.12278264764853,10000,10110.0
33.14278264764853,10000,10095.0
33.162782647648534,10000,10105.0
33.18278264764854,10000,10103.0
33.20278264764854,10000,10122.0
33.22278264764854,10000,10125.0
33.242782647648546,10000,10159.0
33.26278264764855,10000,10158.0
33.28278264764855,10000,10133.0
33.302782647648556,10000,10140.0
33.32278264764856,10000,10147.0
33.34278264764856,10000,10152.0
33.362782647648565,10000,10113.0
33.38278264764857,10000,10131.0
33.40278264764857,10000,10135.0
33.422782647648575,10000,10153.0
33.44278264764858,10000,10150.0
33.46278264764858,10000,10167.0
33.482782647648584,10000,10195.0
33.50278264764859,10000,10201.0
33.52278264764859,10000,10186.0
33.54278264764859,10000,10213.0
33.562782647648596,10000,10231.0
33.5827826476486,10000,10249.0
33.6027826476486,10000,10244.0
33.622782647648606,10000,10212.0
33.64278264764861,10000,10207.0
33.66278264764861,10000,10235.0
33.682782647648615,10000,10217.0
33.70278264764862,10000,10184.0
33.72278264764862,10000,10165.0
33.742782647648625,10000,10184.0
33.76278264764863,10000,10208.0
33.78278264764863,10000,10187.0
33.802782647648634,10000,10172.0
33.82278264764864,10000,10162.0
33.84278264764864,10000,10143.0
33.86278264764864,10000,10155.0
33.882782647648646,10000,10165.0
33.90278264764865,10000,10174.0
33.92278264764865,10000,10146.0
33.942782647648656,10000,10166.0
33.96278264764866,10000,10161.0
33.98278264764866,10000,10150.0
34.002782647648665,10000,10173.0
34.02278264764867,10000,10195.0
34.04278264764867,10000,10193.0
34.062782647648675,10000,10203.0
34.08278264764868,10000,10188.0
34.10278264764868,10000,10227.0
34.122782647648684,10000,10188.0
34.14278264764869,10000,10192.0
34.16278264764869,10000,10176.0
34.18278264764869,10000,10172.0
34.2027826476487,10000,10156.0
34.2227826476487,10000,10166.0
34.2427826476487,10000,10154.0
34.262782647648706,10000,10168.0
34.28278264764871,10000,10157.0
34.30278264764871,10000,10120.0
34.322782647648715,10000,10108.0
34.34278264764872,10000,10118.0
34.36278264764872,10000,10098.0
34.382782647648725,10000,10103.0
34.40278264764873,10000,10115.0
34.42278264764873,10000,10123.0
34.442782647648734,10000,10109.0
34.46278264764874,10000,10116.0
34.48278264764874,10000,10076.0
34.50278264764874,10000,10046.0
34.52278264764875,10000,10043.0
34.54278264764875,10000,10012.0
34.56278264764875,10000,10041.0
34.582782647648756,10000,10046.0
34.60278264764876,10000,10060.0
34.62278264764876,10000,10050.0
34.642782647648765,10000,10046.0
34.66278264764877,10000,10057.0
34.68278264764877,10000,10043.0
34.702782647648775,10000,10044.0
34.72278264764878,10000,10049.0
34.74278264764878,10000,10046.0
34.762782647648784,10000,10046.0
34.78278264764879,10000,10062.0
34.80278264764879,10000,10047.0
34.82278264764879,10000,10032.0
34.8427826476488,10000,10023.0
34.8627826476488,10000,9999.0
34.8827826476488,10000,10000.0
34.902782647648806,10000,9998.0
34.92278264764881,10000,10002.0
34.94278264764881,10000,10030.0
34.962782647648815,10000,9996.0
34.98278264764882,10000,9991.0
35.00278264764882,10000,9979.0
35.022782647648825,10000,9977.0
35.04278264764883,10000,10006.0
35.06278264764883,10000,10017.0
35.082782647648834,10000,10025.0
35.10278264764884,10000,10018.0
35.12278264764884,10000,9992.0
35.14278264764884,10000,9985.0
35.16278264764885,10000,9965.0
35.18278264764885,10000,9952.0
35.20278264764885,10000,9954.0
35.222782647648856,10000,9950.0
35.24278264764886,10000,9974.0
35.26278264764886,10000,9995.0
35.282782647648865,10000,10014.0
35.30278264764887,10000,10044.0
35.32278264764887,10000,10003.0
35.342782647648875,10000,9986.0
35.36278264764888,10000,9997.0
35.38278264764888,10000,10022.0
35.402782647648884,10000,10017.0
35.42278264764889,10000,10024.0
35.44278264764889,10000,10042.0
35.46278264764889,10000,10049.0
35.4827826476489,10000,10019.0
35.5027826476489,10000,10023.0
35.5227826476489,10000,10004.0
35.542782647648906,10000,10011.0
35.56278264764891,10000,10001.0
35.58278264764891,10000,9986.0
35.602782647648915,10000,9963.0
35.62278264764892,10000,9953.0
35.64278264764892,10000,9988.0
35.662782647648925,10000,10001.0
35.68278264764893,10000,9966.0
35.70278264764893,10000,9941.0
35.722782647648934,10000,9970.0
35.74278264764894,10000,9932.0
35.76278264764894,10000,9967.0
35.78278264764894,10000,9962.0
35.80278264764895,10000,9959.0
35.82278264764895,10000,9973.0
35.84278264764895,10000,9974.0
35.862782647648956,10000,9973.0
35.88278264764896,10000,9986.0
35.90278264764896,10000,9981.0
35.922782647648965,10000,10002.0
35.94278264764897,10000,9992.0
35.96278264764897,10000,10015.0
35.982782647648975,10000,10016.0
36.00278264764898,10000,10052.0
36.02278264764898,10000,10082.0
36.042782647648984,10000,10087.0
36.06278264764899,10000,10119.0
36.08278264764899,10000,10112.0
36.10278264764899,10000,10090.0
36.122782647649,10000,10092.0
36.142782647649,10000,10083.0
36.162782647649,10000,10048.0
36.182782647649006,10000,10059.0
36.20278264764901,10000,10075.0
36.22278264764901,10000,10041.0
36.242782647649015,10000,10068.0
36.26278264764902,10000,10113.0
36.28278264764902,10000,10128.0
36.302782647649025,10000,10173.0
36.32278264764903,10000,10169.0
36.34278264764903,10000,10174.0
36.362782647649034,10000,10195.0
36.38278264764904,10000,10204.0
36.40278264764904,10000,10185.0
36.42278264764904,10000,10217.0
36.44278264764905,10000,10210.0
36.46278264764905,10000,10220.0
36.48278264764905,10000,10197.0
36.502782647649056,10000,10220.0
36.52278264764906,10000,10186.0
36.54278264764906,10000,10197.0
36.562782647649065,10000,10162.0
36.58278264764907,10000,10172.0
36.60278264764907,10000,10169.0
36.622782647649075,10000,10148.0
36.64278264764908,10000,10135.0
36.66278264764908,10000,10111.0
36.682782647649084,10000,10123.0
36.70278264764909,10000,10136.0
36.72278264764909,10000,10119.0
36.74278264764909,10000,10112.0
36.7627826476491,10000,10108.0
36.7827826476491,10000,10078.0
36.8027826476491,10000,10126.0
36.822782647649106,10000,10102.0
36.84278264764911,10000,10123.0
36.86278264764911,10000,10093.0
36.882782647649115,10000,10101.0
36.90278264764912,10000,10105.0
36.92278264764912,10000,10148.0
36.942782647649125,10000,10119.0
36.96278264764913,10000,10098.0
36.98278264764913,10000,10104.0
37.002782647649134,10000,10114.0
37.02278264764914,10000,10103.0
37.04278264764914,10000,10100.0
37.06278264764914,10000,10090.0
37.08278264764915,10000,10118.0
37.10278264764915,10000,10112.0
37.12278264764915,10000,10074.0
37.142782647649156,10000,10067.0
37.16278264764916,10000,10054.0
37.18278264764916,10000,10078.0
37.202782647649165,10000,10058.0
37.22278264764917,10000,10039.0
37.24278264764917,10000,10028.0
37.262782647649175,10000,10043.0
37.28278264764918,10000,10029.0
37.30278264764918,10000,9999.0
37.322782647649184,10000,9976.0
37.34278264764919,10000,9987.0
37.36278264764919,10000,9983.0
37.382782647649194,10000,9998.0
37.4027826476492,10000,9984.0
37.4227826476492,10000,10003.0
37.4427826476492,10000,10008.0
37.462782647649206,10000,10018.0
37.48278264764921,10000,10012.0
37.50278264764921,10000,10028.0
37.522782647649215,10000,10049.0
37.54278264764922,10000,10059.0
37.56278264764922,10000,10061.0
37.582782647649225,10000,10042.0
37.60278264764923,10000,10065.0
37.62278264764923,10000,10033.0
37.642782647649234,10000,10076.0
37.66278264764924,10000,10097.0
37.68278264764924,10000,10077.0
37.702782647649244,10000,10080.0
37.72278264764925,10000,10080.0
37.74278264764925,10000,10139.0
37.76278264764925,10000,10123.0
37.782782647649256,10000,10097.0
37.80278264764926,10000,10072.0
37.82278264764926,10000,10068.0
37.842782647649265,10000,10066.0
37.86278264764927,10000,10093.0
37.88278264764927,10000,10098.0
37.902782647649275,10000,10083.0
37.92278264764928,10000,10083.0
37.94278264764928,10000,10053.0
37.962782647649284,10000,10054.0
37.98278264764929,10000,10090.0
38.00278264764929,10000,10079.0
38.022782647649294,10000,10069.0
38.0427826476493,10000,10061.0
38.0627826476493,10000,10057.0
38.0827826476493,10000,10016.0
38.102782647649306,10000,10013.0
38.12278264764931,10000,10048.0
38.14278264764931,10000,10057.0
38.162782647649315,10000,9986.0
38.18278264764932,10000,9997.0
38.20278264764932,10000,10014.0
38.222782647649325,10000,10021.0
38.24278264764933,10000,10042.0
38.26278264764933,10000,10033.0
38.282782647649334,10000,10043.0
38.30278264764934,10000,10052.0
38.32278264764934,10000,10029.0
38.342782647649344,10000,9991.0
38.36278264764935,10000,9993.0
38.38278264764935,10000,9985.0
38.40278264764935,10000,9987.0
38.422782647649356,10000,10024.0
38.44278264764936,10000,10049.0
38.46278264764936,10000,10027.0
38.482782647649366,10000,10019.0
38.50278264764937,10000,10004.0
38.52278264764937,10000,10013.0
38.542782647649375,10000,10019.0
38.56278264764938,10000,10016.0
38.58278264764938,10000,9977.0
38.602782647649384,10000,10016.0
38.62278264764939,10000,10034.0
38.64278264764939,10000,10021.0
38.662782647649394,10000,10014.0
38.6827826476494,10000,9998.0
38.7027826476494,10000,10003.0
38.7227826476494,10000,10021.0
38.742782647649406,10000,10026.0
38.76278264764941,10000,10016.0
38.78278264764941,10000,10009.0
38.802782647649416,10000,10015.0
38.82278264764942,10000,10018.0
38.84278264764942,10000,10017.0
38.862782647649425,10000,10030.0
38.88278264764943,10000,10004.0
38.90278264764943,10000,9989.0
38.922782647649434,10000,9997.0
38.94278264764944,10000,9997.0
38.96278264764944,10000,9988.0
38.982782647649444,10000,9947.0
39.00278264764945,10000,9947.0
39.02278264764945,10000,9971.0
39.04278264764945,10000,9964.0
39.062782647649456,10000,9966.0
39.08278264764946,10000,10000.0
39.10278264764946,10000,9988.0
39.122782647649466,10000,9992.0
39.14278264764947,10000,10008.0
39.16278264764947,10000,9969.0
39.182782647649475,10000,9968.0
39.20278264764948,10000,9967.0
39.22278264764948,10000,9960.0
39.242782647649484,10000,9969.0
39.26278264764949,10000,9972.0
39.28278264764949,10000,9973.0
39.302782647649494,10000,9982.0
39.3227826476495,10000,9983.0
39.3427826476495,10000,9989.0
39.3627826476495,10000,10020.0
39.382782647649506,10000,10007.0
39.40278264764951,10000,10048.0
39.42278264764951,10000,10043.0
39.442782647649516,10000,10042.0
39.46278264764952,10000,10033.0
39.48278264764952,10000,10052.0
39.502782647649525,10000,10026.0
39.52278264764953,10000,10037.0
39.54278264764953,10000,10054.0
39.562782647649534,10000,10064.0
39.58278264764954,10000,10078.0
39.60278264764954,10000,10121.0
39.622782647649544,10000,10127.0
39.64278264764955,10000,10147.0
39.66278264764955,10000,10157.0
39.68278264764955,10000,10129.0
39.702782647649556,10000,10129.0
39.72278264764956,10000,10101.0
39.74278264764956,10000,10111.0
39.762782647649566,10000,10096.0
39.78278264764957,10000,10087.0
39.80278264764957,10000,10070.0
39.822782647649575,10000,10068.0
39.84278264764958,10000,10085.0
39.86278264764958,10000,10076.0
39.882782647649584,10000,10082.0
39.90278264764959,10000,10066.0
39.92278264764959,10000,10070.0
39.942782647649594,10000,10044.0
39.9627826476496,10000,10040.0
39.9827826476496,10000,10040.0
40.0027826476496,10000,10012.0
40.022782647649606,10000,10018.0
40.04278264764961,10000,9993.0
40.06278264764961,10000,9949.0
40.082782647649616,10000,9941.0
40.10278264764962,10000,9937.0
40.12278264764962,10000,9928.0
40.142782647649625,10000,9954.0
40.16278264764963,10000,9948.0
40.18278264764963,10000,9964.0
40.202782647649634,10000,9981.0
40.22278264764964,10000,9968.0
40.24278264764964,10000,9990.0
40.262782647649644,10000,10019.0
40.28278264764965,10000,10030.0
40.30278264764965,10000,10045.0
40.32278264764965,10000,10049.0
40.342782647649656,10000,10049.0
40.36278264764966,10000,10047.0
40.38278264764966,10000,10034.0
40.402782647649666,10000,10055.0
40.42278264764967,10000,10044.0
40.44278264764967,10000,10012.0
40.462782647649675,10000,10029.0
40.48278264764968,10000,10007.0
40.50278264764968,10000,10020.0
40.522782647649684,10000,10033.0
40.54278264764969,10000,10013.0
40.56278264764969,10000,10015.0
40.582782647649694,10000,10026.0
40.6027826476497,10000,10002.0
40.6227826476497,10000,9980.0
40.6427826476497,10000,9997.0
40.662782647649706,10000,10018.0
40.68278264764971,10000,9999.0
40.70278264764971,10000,10016.0
40.722782647649716,10000,10031.0
40.74278264764972,10000,10031.0
40.76278264764972,10000,10014.0
40.782782647649725,10000,9970.0
40.80278264764973,10000,9960.0
40.82278264764973,10000,9981.0
40.842782647649734,10000,9988.0
40.86278264764974,10000,9965.0
40.88278264764974,10000,9955.0
40.902782647649744,10000,9932.0
40.92278264764975,10000,9920.0
40.94278264764975,10000,9916.0
40.96278264764975,10000,9909.0
40.982782647649756,10000,9924.0
41.00278264764976,10000,9917.0
41.02278264764976,10000,9919.0
41.042782647649766,10000,9940.0
41.06278264764977,10000,9929.0
41.08278264764977,10000,9950.0
41.102782647649775,10000,9960.0
41.12278264764978,10000,9964.0
41.14278264764978,10000,9967.0
41.162782647649784,10000,9988.0
41.18278264764979,10000,9953.0
41.20278264764979,10000,9970.0
41.222782647649794,10000,9976.0
41.2427826476498,10000,9969.0
41.2627826476498,10000,9966.0
41.2827826476498,10000,9981.0
41.302782647649806,10000,9959.0
41.32278264764981,10000,9943.0
41.34278264764981,10000,10001.0
41.362782647649816,10000,10012.0
41.38278264764982,10000,10001.0
41.40278264764982,10000,9978.0
41.422782647649825,10000,9970.0
41.44278264764983,10000,9973.0
41.46278264764983,10000,10013.0
41.482782647649834,10000,9999.0
41.50278264764984,10000,10033.0
41.52278264764984,10000,10044.0
41.542782647649844,10000,10051.0
41.56278264764985,10000,10016.0
41.58278264764985,10000,10041.0
41.60278264764985,10000,10070.0
41.622782647649856,10000,10077.0
41.64278264764986,10000,10101.0
41.66278264764986,10000,10105.0
41.682782647649866,10000,10100.0
41.70278264764987,10000,10105.0
41.72278264764987,10000,10083.0
41.742782647649875,10000,10055.0
41.76278264764988,10000,10055.0
41.78278264764988,10000,10056.0
41.802782647649884,10000,10056.0
41.82278264764989,10000,10046.0
41.84278264764989,10000,10043.0
41.862782647649894,10000,10053.0
41.8827826476499,10000,10060.0
41.9027826476499,10000,10042.0
41.9227826476499,10000,10036.0
41.942782647649906,10000,10025.0
41.96278264764991,10000,10044.0
41.98278264764991,10000,10067.0
42.002782647649916,10000,10097.0
42.02278264764992,10000,10086.0
42.04278264764992,10000,10107.0
42.062782647649925,10000,10105.0
42.08278264764993,10000,10119.0
42.10278264764993,10000,10100.0
42.122782647649935,10000,10089.0
42.14278264764994,10000,10070.0
42.16278264764994,10000,10062.0
42.182782647649944,10000,10066.0
42.20278264764995,10000,10072.0
42.22278264764995,10000,10093.0
42.24278264764995,10000,10106.0
42.262782647649956,10000,10068.0
42.28278264764996,10000,10044.0
42.30278264764996,10000,10041.0
42.322782647649966,10000,10027.0
42.34278264764997,10000,10017.0
42.36278264764997,10000,10008.0
42.382782647649975,10000,10000.0
42.40278264764998,10000,10032.0
42.42278264764998,10000,10055.0
42.442782647649985,10000,10064.0
42.46278264764999,10000,10095.0
42.48278264764999,10000,10077.0
42.502782647649994,10000,10067.0
42.52278264765,10000,10046.0
42.54278264765,10000,10066.0
42.56278264765,10000,10056.0
42.582782647650006,10000,10073.0
42.60278264765001,10000,10097.0
42.62278264765001,10000,10097.0
42.642782647650016,10000,10090.0
42.66278264765002,10000,10103.0
42.68278264765002,10000,10124.0
42.702782647650025,10000,10094.0
42.72278264765003,10000,10121.0
42.74278264765003,10000,10117.0
42.762782647650035,10000,10124.0
42.78278264765004,10000,10102.0
42.80278264765004,10000,10112.0
42.822782647650044,10000,10090.0
42.84278264765005,10000,10077.0
42.86278264765005,10000,10115.0
42.88278264765005,10000,10141.0
42.902782647650056,10000,10130.0
42.92278264765006,10000,10120.0
42.94278264765006,10000,10101.0
42.962782647650066,10000,10123.0
42.98278264765007,10000,10135.0
43.00278264765007,10000,10133.0
43.022782647650075,10000,10131.0
43.04278264765008,10000,10179.0
43.06278264765008,10000,10200.0
43.082782647650085,10000,10186.0
43.10278264765009,10000,10182.0
43.12278264765009,10000,10182.0
43.142782647650094,10000,10209.0
43.1627826476501,10000,10193.0
43.1827826476501,10000,10207.0
43.2027826476501,10000,10183.0
43.22278264765011,10000,10178.0
43.24278264765011,10000,10208.0
43.26278264765011,10000,10206.0
43.282782647650116,10000,10180.0
43.30278264765012,10000,10127.0
43.32278264765012,10000,10139.0
43.342782647650125,10000,10139.0
43.36278264765013,10000,10145.0
43.38278264765013,10000,10166.0
43.402782647650135,10000,10183.0
43.42278264765014,10000,10166.0
43.44278264765014,10000,10133.0
43.462782647650144,10000,10119.0
43.48278264765015,10000,10149.0
43.50278264765015,10000,10163.0
43.52278264765015,10000,10156.0
43.54278264765016,10000,10112.0
43.56278264765016,10000,10096.0
43.58278264765016,10000,10122.0
43.602782647650166,10000,10108.0
43.62278264765017,10000,10079.0
43.64278264765017,10000,10048.0
43.662782647650175,10000,10032.0
43.68278264765018,10000,10023.0
43.70278264765018,10000,10035.0
43.722782647650185,10000,10037.0
43.74278264765019,10000,10036.0
43.76278264765019,10000,10032.0
43.782782647650194,10000,10049.0
43.8027826476502,10000,10040.0
43.8227826476502,10000,10038.0
43.8427826476502,10000,10043.0
43.86278264765021,10000,10022.0
43.88278264765021,10000,10026.0
43.90278264765021,10000,10078.0
43.922782647650216,10000,10093.0
43.94278264765022,10000,10098.0
43.96278264765022,10000,10123.0
43.982782647650225,10000,10108.0
44.00278264765023,10000,10103.0
44.02278264765023,10000,10115.0
44.042782647650235,10000,10129.0
44.06278264765024,10000,10132.0
44.08278264765024,10000,10094.0
44.102782647650244,10000,10084.0
44.12278264765025,10000,10098.0
44.14278264765025,10000,10106.0
44.16278264765025,10000,10114.0
44.18278264765026,10000,10136.0
44.20278264765026,10000,10132.0
44.22278264765026,10000,10105.0
44.242782647650266,10000,10106.0
44.26278264765027,10000,10095.0
44.28278264765027,10000,10071.0
44.302782647650275,10000,10052.0
44.32278264765028,10000,10056.0
44.34278264765028,10000,10025.0
44.362782647650285,10000,10022.0
44.38278264765029,10000,10016.0
44.40278264765029,10000,9992.0
44.422782647650294,10000,9990.0
44.4427826476503,10000,10005.0
44.4627826476503,10000,9977.0
44.4827826476503,10000,9993.0
44.50278264765031,10000,9993.0
44.52278264765031,10000,10011.0
44.54278264765031,10000,10009.0
44.562782647650316,10000,9998.0
44.58278264765032,10000,9971.0
44.60278264765032,10000,9981.0
44.622782647650325,10000,9993.0
44.64278264765033,10000,10004.0
44.66278264765033,10000,10012.0
44.682782647650335,10000,9995.0
44.70278264765034,10000,9987.0
44.72278264765034,10000,9976.0
44.742782647650344,10000,9982.0
44.76278264765035,10000,9991.0
44.78278264765035,10000,10029.0
44.80278264765035,10000,10049.0
44.82278264765036,10000,10071.0
44.84278264765036,10000,10079.0
44.86278264765036,10000,10084.0
44.882782647650366,10000,10069.0
44.90278264765037,10000,10050.0
44.92278264765037,10000,10062.0
44.942782647650375,10000,10071.0
44.96278264765038,10000,10093.0
44.98278264765038,10000,10080.0
45.002782647650385,10000,10107.0
45.02278264765039,10000,10105.0
45.04278264765039,10000,10058.0
45.062782647650394,10000,10045.0
45.0827826476504,10000,10014.0
45.1027826476504,10000,10007.0
45.1227826476504,10000,9988.0
45.14278264765041,10000,10010.0
45.16278264765041,10000,10007.0
45.18278264765041,10000,9989.0
45.202782647650416,10000,9999.0
45.22278264765042,10000,10003.0
45.24278264765042,10000,9990.0
45.262782647650425,10000,10002.0
45.28278264765043,10000,9990.0
45.30278264765043,10000,9968.0
45.322782647650435,10000,9953.0
45.34278264765044,10000,9971.0
45.36278264765044,10000,9963.0
45.382782647650444,10000,9975.0
45.40278264765045,10000,9995.0
45.42278264765045,10000,9980.0
45.44278264765045,10000,9957.0
45.46278264765046,10000,9963.0
45.48278264765046,10000,9940.0
45.50278264765046,10000,9926.0
45.522782647650466,10000,9921.0
45.54278264765047,10000,9934.0
45.56278264765047,10000,9904.0
45.582782647650475,10000,9907.0
45.60278264765048,10000,9906.0
45.62278264765048,10000,9886.0
45.642782647650485,10000,9879.0
45.66278264765049,10000,9873.0
45.68278264765049,10000,9881.0
45.702782647650494,10000,9885.0
45.7227826476505,10000,9886.0
45.7427826476505,10000,9911.0
45.7627826476505,10000,9871.0
45.78278264765051,10000,9877.0
45.80278264765051,10000,9857.0
45.82278264765051,10000,9874.0
45.842782647650516,10000,9863.0
45.86278264765052,10000,9861.0
45.88278264765052,10000,9861.0
45.902782647650525,10000,9925.0
45.92278264765053,10000,9920.0
45.94278264765053,10000,9915.0
45.962782647650535,10000,9928.0
45.98278264765054,10000,9938.0
46.00278264765054,10000,9935.0
46.022782647650544,10000,9965.0
46.04278264765055,10000,9925.0
46.06278264765055,10000,9963.0
46.08278264765055,10000,9947.0
46.10278264765056,10000,9939.0
46.12278264765056,10000,9951.0
46.14278264765056,10000,9948.0
46.162782647650566,10000,9948.0
46.18278264765057,10000,9949.0
46.20278264765057,10000,9937.0
46.222782647650575,10000,9958.0
46.24278264765058,10000,9963.0
46.26278264765058,10000,9983.0
46.282782647650585,10000,9982.0
46.30278264765059,10000,9993.0
46.32278264765059,10000,9975.0
46.342782647650594,10000,9957.0
46.3627826476506,10000,9950.0
46.3827826476506,10000,9952.0
46.402782647650604,10000,9929.0
46.42278264765061,10000,9970.0
46.44278264765061,10000,9971.0
46.46278264765061,10000,9966.0
46.482782647650616,10000,9936.0
46.50278264765062,10000,9906.0
46.52278264765062,10000,9903.0
46.542782647650625,10000,9866.0
46.56278264765063,10000,9839.0
46.58278264765063,10000,9827.0
46.602782647650635,10000,9823.0
46.62278264765064,10000,9818.0
46.64278264765064,10000,9817.0
46.662782647650644,10000,9820.0
46.68278264765065,10000,9835.0
46.70278264765065,10000,9819.0
46.722782647650654,10000,9843.0
46.74278264765066,10000,9858.0
46.76278264765066,10000,9842.0
46.78278264765066,10000,9840.0
46.802782647650666,10000,9812.0
46.82278264765067,10000,9812.0
46.84278264765067,10000,9791.0
46.862782647650675,10000,9799.0
46.88278264765068,10000,9787.0
46.90278264765068,10000,9786.0
46.922782647650685,10000,9799.0
46.94278264765069,10000,9790.0
46.96278264765069,10000,9810.0
46.982782647650694,10000,9771.0
47.0027826476507,10000,9797.0
47.0227826476507,10000,9803.0
47.042782647650704,10000,9815.0
47.06278264765071,10000,9807.0
47.08278264765071,10000,9830.0
47.10278264765071,10000,9821.0
47.122782647650716,10000,9842.0
47.14278264765072,10000,9885.0
47.16278264765072,10000,9885.0
47.182782647650725,10000,9876.0
47.20278264765073,10000,9890.0
47.22278264765073,10000,9874.0
47.242782647650735,10000,9907.0
47.26278264765074,10000,9910.0
47.28278264765074,10000,9888.0
47.302782647650744,10000,9927.0
47.32278264765075,10000,9931.0
47.34278264765075,10000,9922.0
47.362782647650754,10000,9929.0
47.38278264765076,10000,9939.0
47.40278264765076,10000,9961.0
47.42278264765076,10000,9950.0
47.442782647650766,10000,9937.0
47.46278264765077,10000,9927.0
47.48278264765077,10000,9907.0
47.502782647650776,10000,9922.0
47.52278264765078,10000,9900.0
47.54278264765078,10000,9953.0
47.562782647650785,10000,9967.0
47.58278264765079,10000,9955.0
47.60278264765079,10000,9960.0
47.622782647650794,10000,9957.0
47.6427826476508,10000,9944.0
47.6627826476508,10000,9960.0
47.682782647650804,10000,9953.0
47.70278264765081,10000,9924.0
47.72278264765081,10000,9930.0
47.74278264765081,10000,9943.0
47.762782647650816,10000,9948.0
47.78278264765082,10000,9994.0
47.80278264765082,10000,9988.0
47.822782647650826,10000,9971.0
47.84278264765083,10000,9978.0
47.86278264765083,10000,9977.0
47.882782647650835,10000,9969.0
47.90278264765084,10000,9958.0
47.92278264765084,10000,9977.0
47.942782647650844,10000,9969.0
47.96278264765085,10000,9962.0
47.98278264765085,10000,9959.0
48.002782647650854,10000,9954.0
48.02278264765086,10000,9917.0
48.04278264765086,10000,9923.0
48.06278264765086,10000,9872.0
48.082782647650866,10000,9848.0
48.10278264765087,10000,9836.0
48.12278264765087,10000,9862.0
48.142782647650876,10000,9858.0
48.16278264765088,10000,9838.0
48.18278264765088,10000,9870.0
48.202782647650885,10000,9873.0
48.22278264765089,10000,9887.0
48.24278264765089,10000,9890.0
48.262782647650894,10000,9920.0
48.2827826476509,10000,9906.0
48.3027826476509,10000,9914.0
48.322782647650904,10000,9918.0
48.34278264765091,10000,9903.0
48.36278264765091,10000,9908.0
48.38278264765091,10000,9907.0
48.402782647650916,10000,9935.0
48.42278264765092,10000,9940.0
48.44278264765092,10000,9963.0
48.462782647650926,10000,9972.0
48.48278264765093,10000,9982.0
48.50278264765093,10000,9983.0
48.522782647650935,10000,10008.0
48.54278264765094,10000,10013.0
48.56278264765094,10000,10037.0
48.582782647650944,10000,10044.0
48.60278264765095,10000,10069.0
48.62278264765095,10000,10083.0
48.642782647650954,10000,10090.0
48.66278264765096,10000,10080.0
48.68278264765096,10000,10081.0
48.70278264765096,10000,10084.0
48.722782647650966,10000,10104.0
48.74278264765097,10000,10102.0
48.76278264765097,10000,10118.0
48.782782647650976,10000,10144.0
48.80278264765098,10000,10141.0
48.82278264765098,10000,10100.0
48.842782647650985,10000,10119.0
48.86278264765099,10000,10120.0
48.88278264765099,10000,10099.0
48.902782647650994,10000,10073.0
48.922782647651,10000,10074.0
48.942782647651,10000,10054.0
48.962782647651004,10000,10051.0
48.98278264765101,10000,10044.0
49.00278264765101,10000,10078.0
49.02278264765101,10000,10075.0
49.042782647651016,10000,10060.0
49.06278264765102,10000,10041.0
49.08278264765102,10000,10013.0
49.102782647651026,10000,10028.0
49.12278264765103,10000,10027.0
49.14278264765103,10000,10049.0
49.162782647651035,10000,10032.0
49.18278264765104,10000,10035.0
49.20278264765104,10000,10034.0
49.222782647651044,10000,10054.0
49.24278264765105,10000,10077.0
49.26278264765105,10000,10112.0
49.282782647651054,10000,10120.0
49.30278264765106,10000,10136.0
49.32278264765106,10000,10180.0
49.34278264765106,10000,10224.0
49.362782647651066,10000,10217.0
49.38278264765107,10000,10231.0
49.40278264765107,10000,10223.0
49.422782647651076,10000,10234.0
49.44278264765108,10000,10236.0
49.46278264765108,10000,10196.0
49.482782647651085,10000,10188.0
49.50278264765109,10000,10172.0
49.52278264765109,10000,10164.0
49.542782647651094,10000,10205.0
49.5627826476511,10000,10204.0
49.5827826476511,10000,10173.0
49.602782647651104,10000,10162.0
49.62278264765111,10000,10148.0
49.64278264765111,10000,10166.0
49.66278264765111,10000,10167.0
49.682782647651116,10000,10187.0
49.70278264765112,10000,10190.0
49.72278264765112,10000,10183.0
49.742782647651126,10000,10177.0
